Database|Reference|Continent|Sample_ID|Sample_Type|Method|Provenance|Age_Method|Age|Discordance|Hf|Lu|Hf176_Hf177|Hf176_Hf177_2sigma|Lu176_Hf177|Lu176_Hf177_2sigma|Hf176_Hf177_initial|eHf_now|eHf_initial
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-20.1_2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4134|-3.2250198993|NaN|NaN|0.2800983642|0.0000122191845213|0.000719248|0.0000306496099978|0.2800406528|-95.0063063276|-1.7257410395
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES42-13.1|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4131|-3.2169944007|NaN|NaN|0.2800826195|0.0000131293716595|0.0006035406|0.000004769168389|0.2800342289|-95.5630765805|-2.0276594305
UCLA|Belousova et al 2010|Australia|6620|Detrital zircon|LA-MC-ICP-MS|||533.3802000901|-3.1982035349|2.9297073723|NaN|0.282431|0.0000085|0.000631579|NaN|0.2824246792|NaN|-0.5330930577
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-8.9|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4001|-3.1776751254|NaN|NaN|0.2800783893|0.0000120821191801|0.0005698731|0.000015675256677|0.2800341903|-95.7126689411|-5.1686189334
UCLA|Belousova et al 2010|Australia|8758|Detrital zircon|LA-MC-ICP-MS|||1575.6926160204|-3.1748579894|0.0652358902|NaN|0.281721|0.0000096|0.0000630901|NaN|0.2817191164|NaN|-2.189358002
UCLA|Belousova et al 2010|S.America|8238|Detrital zircon|LA-MC-ICP-MS|||2731.7365425943|-3.1629607284|0.5836141669|NaN|0.281067|0.000027|0.000508569|NaN|0.2810403894|NaN|0.1979323898
UCLA|Belousova et al 2010|Australia|12424|Detrital zircon|LA-MC-ICP-MS|||1151.4510731518|-3.1449879717|2.8637625589|NaN|0.282041|0.000007|0.000724795|NaN|0.28202525|NaN|-0.8971120038
UCLA|Belousova et al 2010|S.America|10102|Detrital zircon|LA-MC-ICP-MS|||1085.0281312275|-3.1401331681|0.3623349677|NaN|0.28228|0.000014|0.000532153|NaN|0.28226911|NaN|6.2573946118
UCLA|Belousova et al 2010|Asia|489|Detrital zircon|LA-MC-ICP-MS|||215.0979889471|-3.1170659763|0.6181592105|NaN|0.282768|0.000013|0.0010171|NaN|0.2827639072|NaN|4.4403911129
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES42-17.19|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4111|-3.1096854207|NaN|NaN|0.2800316863|0.000010954298542|0.0009202914|0.0000161400751849|0.2799582704|-97.3642053969|-5.2230881402
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES42-17.19_2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4079|-3.1096854207|NaN|NaN|0.2800454596|0.0000167595750956|0.0010570163|0.0000278476369604|0.2799618182|-96.8771466181|-5.8695750945
UCLA|Belousova et al 2010|Australia|190|Detrital zircon|LA-MC-ICP-MS|||1547.7722104964|-3.1058066132|0.1984782804|NaN|0.281784|0.000008|0.000430887|NaN|0.2817713671|NaN|-0.9673441023
UCLA|Belousova et al 2009|Australia|EGC04-102|Detrital zircon|LA-MC-ICP-MS|||518|-3.0888030888|NaN|NaN|0.282281|0.000019|0.0000189687|NaN|0.2822808157|-17.8227275138|-6.28978646
UCLA|Belousova et al 2010|Europe|1218|Detrital zircon|LA-MC-ICP-MS|||1858.8988932172|-3.0767326236|0.5748554786|NaN|0.281536|0.000019|0.000247651|NaN|0.2815272542|NaN|-2.5671463971
UCLA|Belousova et al 2010|Australia|12583|Detrital zircon|LA-MC-ICP-MS|||685.6857951552|-3.0721123822|0.0811119151|NaN|0.282365|0.0000073|0.000560736|NaN|0.2823577755|NaN|0.4790539434
UCLA|Belousova et al 2010|S.America|10073|Detrital zircon|LA-MC-ICP-MS|||1030.7948443428|-3.0698486459|0.6352095123|NaN|0.282099|0.000013|0.00107646|NaN|0.282078083|NaN|-1.729622569
UCLA|Belousova et al 2010|Asia|868|Detrital zircon|LA-MC-ICP-MS|||1101.9042201398|-3.0683561358|NaN|NaN|0.282232|0.000014|0.00104549|NaN|0.2822102688|NaN|4.550153389
UCLA|Belousova et al 2010|Australia|12713|Detrital zircon|LA-MC-ICP-MS|||1614.5664742608|-3.0294874964|0.8746675219|NaN|0.281934|0.0000056|0.00106057|NaN|0.2819015435|NaN|5.1661466889
UCLA|Kemp et al 2010|Australia (Jack Hills)|jh14-216|Detrital zircon|LA-MC-ICP-MS concurrent Pb-Hf|||4016.6398978573|-3.0105663922|NaN|NaN|0.2800782912|0.0000229433111268|0.0007603785|0.0000072188853262|0.2800190775|-95.7161361149|-5.3308319906
UCLA|Gerdes and Zeh 2009|South Africa|SR14r/Z9|Igneous zircon|LA-MC-ICP-MS|Barberton|U-Pb zircon|2026|-3|NaN|NaN|0.281015|0.00018|0.00038|0.0001|0.281000351|-62.591721626|-17.3850783522
UCLA|Harrison et al 2005|Australia (Jack Hills)|ANU84-15.9|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4318|-3|NaN|NaN|0.280083|0.000032|0.000231|0.000006|0.2800636062|-95.5496225047|3.5546936598
UCLA|Harrison et al 2005|Australia (Jack Hills)|ANU54-9.9|Detrital zircon|MC-ICP-MS|Yilgarn|U-Pb zircon|4238|-3|NaN|NaN|0.280109|0.000067|0.000258|NaN|0.2800877568|-94.6301960854|2.4752501886
UCLA|Harrison et al 2005|Australia (Jack Hills)|ANU54-5.13|Detrital zircon|MC-ICP-MS|Yilgarn|U-Pb zircon|4121|-3|NaN|NaN|0.280097|0.000012|0.000622|NaN|0.2800472548|-95.0545467405|-1.8044597691
UCLA|Harrison et al 2005|Australia (Jack Hills)|RSES15-5.6|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4111|-3|NaN|NaN|0.280132|0.000032|0.0006|0.000028|0.2800841352|-93.8168573298|-0.7295940688
UCLA|Harrison et al 2005|Australia (Jack Hills)|ANU69-1.1|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4062|-3|NaN|NaN|0.280039|0.000032|0.00069|0.000062|0.2799846368|-97.1055749067|-5.4655238125
UCLA|Hiess et al 2009|Greenland|1.1b|Igneous zircon|LA-MC-ICP-MS|||3858|-3|NaN|NaN|0.280357|0.00035|0.000589|0.00019|0.2803130097|-85.8602825468|1.3369486079
UCLA|Hiess et al 2009|Greenland|5.1b|Igneous zircon|LA-MC-ICP-MS|||3802|-3|NaN|NaN|0.280367|0.00035|0.000775|0.00025|0.2803099884|-85.5066570009|-0.1171317869
UCLA|Wu et al 2008|China (Anshan)|05FW031-23|Igneous zircon|LA-MC-ICP-MS||U-Pb zircon|3308|-3|NaN|NaN|0.280678|0.000017|0.001069|NaN|0.2806098968|-74.5089025231|-1.2305368647
UCLA|Wu et al 2008|China (Anshan)|05FW037-16|Igneous zircon|LA-MC-ICP-MS||U-Pb zircon|3303|-3|NaN|NaN|0.280683|0.000017|0.001023|NaN|0.2806179289|-74.3320897502|-1.0631989553
UCLA|Wu et al 2008|China (Anshan)|05FW037-10|Igneous zircon|LA-MC-ICP-MS||U-Pb zircon|3296|-3|NaN|NaN|0.280639|0.000018|0.000612|NaN|0.2806001569|-75.8880421522|-1.8628249253
UCLA|Wu et al 2008|China (Anshan)|05FW038-14|Igneous zircon|LA-MC-ICP-MS||U-Pb zircon|3294|-3|NaN|NaN|0.280658|0.000019|0.000889|NaN|0.2806016113|-75.2161536149|-1.8585358498
UCLA|Wu et al 2008|China (Anshan)|01FW306-04|Igneous zircon|LA-MC-ICP-MS||U-Pb zircon|3276|-3|NaN|NaN|0.280826|0.000032|0.001329|NaN|0.2807421772|-69.2752444437|2.7220847424
UCLA|Wu et al 2008|China (Anshan)|05FW040-10.2|Igneous zircon|LA-MC-ICP-MS||U-Pb zircon|3272|-3|NaN|NaN|0.280678|0.000019|0.000776|NaN|0.2806291177|-74.5089025231|-1.4012025954
UCLA|Belousova et al 2010|N.America|271|Detrital zircon|LA-MC-ICP-MS|||1781.598313557|-2.999442443|NaN|NaN|0.281361|0.0000098|0.000202029|NaN|0.281354167|NaN|-10.4721987712
UCLA|Belousova et al 2010|Europe|1229|Detrital zircon|LA-MC-ICP-MS|||1892.2102056634|-2.9787515353|0.3499340603|NaN|0.281491|0.000014|0.000685514|NaN|0.2814663496|NaN|-3.9708941216
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-7.4|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4089|-2.9679553545|NaN|NaN|0.2800789124|0.0000119086360856|0.0007309944|0.000007994728524|0.2800209217|-95.6941706644|-3.5180894343
UCLA|Belousova et al 2010|S.America|10032|Detrital zircon|LA-MC-ICP-MS|||1307.9916372111|-2.9672979746|0.5904773187|NaN|0.282175|0.000013|0.000757209|NaN|0.2821562812|NaN|7.2711985944
UCLA|Belousova et al 2010|Australia|6595|Detrital zircon|LA-MC-ICP-MS|||527.977538241|-2.9593717593|4.4909176491|NaN|0.28169|0.000012|0.0000743131|NaN|0.2816892638|NaN|-26.6904770082
UCLA|Belousova et al 2010|Europe|1035|Detrital zircon|LA-MC-ICP-MS|||1888.7880020252|-2.9457912631|0.1006366781|NaN|0.281723|0.000015|0.00172788|NaN|0.2816609815|NaN|2.863224677
UCLA|Belousova et al 2010|S.America|10176|Detrital zircon|LA-MC-ICP-MS|||1031.3439554144|-2.930153968|0.2097760474|NaN|0.282216|0.000012|0.0010505|NaN|0.2821955764|NaN|2.4472400376
UCLA|Belousova et al 2010|S.America|10196|Detrital zircon|LA-MC-ICP-MS|||1063.4013246045|-2.878809716|0.3357789828|NaN|0.282239|0.0000081|0.000531507|NaN|0.2822283422|NaN|4.3271577031
UCLA|Belousova et al 2010|S.America|10170|Detrital zircon|LA-MC-ICP-MS|||1039.8303598074|-2.8520789647|1.4132821504|NaN|0.282138|0.0000079|0.000820292|NaN|0.2821219196|NaN|0.0265566843
UCLA|Belousova et al 2010|Asia|1780|Detrital zircon|LA-MC-ICP-MS|||70.842190489|-2.8491106808|0.5623765244|NaN|0.282437|0.000025|0.0011995|NaN|0.2824354125|NaN|-10.350843084
UCLA|Belousova et al 2010|S.America|9759|Detrital zircon|LA-MC-ICP-MS|||1487.2764860679|-2.8405650119|0.5199846256|NaN|0.281994|0.00001|0.001044|NaN|0.2819646046|NaN|4.5204242051
UCLA|Belousova et al 2010|S.America|1866|Detrital zircon|LA-MC-ICP-MS|||159.3045904602|-2.828751726|0.4110040154|NaN|0.282577|0.000013|0.000656829|NaN|0.2825750435|NaN|-3.4692184507
UCLA|Belousova et al 2010|S.America|10186|Detrital zircon|LA-MC-ICP-MS|||1320.7766732444|-2.7897255881|0.6299901476|NaN|0.282233|0.000012|0.00206938|NaN|0.282181337|NaN|8.4481500943
UCLA|Belousova et al 2010|Europe|1237|Detrital zircon|LA-MC-ICP-MS|||1874.7051365218|-2.7819320061|0.3978849292|NaN|0.281516|0.000017|0.000483622|NaN|0.2814987732|NaN|-3.2184060968
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES43-7.4|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4039|-2.7688364849|NaN|NaN|0.2801731921|0.0000109251096091|0.0003773707|0.0000023895692888|0.2801436349|-92.3601979721|-0.3452899133
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES43-7.4_2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4039|-2.7688364849|NaN|NaN|0.280191197|0.0000111927003502|0.0004882327|0.0000214262629232|0.2801529565|-91.7235014931|-0.0125560477
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-20.2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4030|-2.7647209249|NaN|NaN|0.280162497|0.0000124286125776|0.0008455253|0.0000122987065819|0.2800964251|-92.7384054856|-2.2476732
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-20.2_2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4030|-2.7647209249|NaN|NaN|0.2801370844|0.0000113848629093|0.0004660614|0.0000061809324279|0.280100665|-93.6370592348|-2.0963355513
UCLA|Guitreau et al. 2012|Finland|H54_2b|Igneous zircon|LA-MC-ICP-MS|||2940.9895552558|-2.7644991796|NaN|NaN|0.280886831|0.0000525088243583|0.0005287007|0.000017013|0.2808569891|-67.1241063332|-1.1215226509
UCLA|Belousova et al 2010|Australia|197|Detrital zircon|LA-MC-ICP-MS|||1536.3785174747|-2.7617729678|0.1007910003|NaN|0.281722|0.00001|0.000272356|NaN|0.2817140746|NaN|-3.2582960835
UCLA|Belousova et al 2010|Europe|1367|Detrital zircon|LA-MC-ICP-MS|||1629.0970595283|-2.7428293994|0.5250551821|NaN|0.281856|0.0000095|0.000201094|NaN|0.2818497897|NaN|3.6589274815
UCLA|Belousova et al 2010|S.America|9743|Detrital zircon|LA-MC-ICP-MS|||1180.3809311924|-2.7160974383|0.086448749|NaN|0.282197|0.000013|0.000969654|NaN|0.2821753938|NaN|5.0762780574
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-17.7|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4134|-2.7131315077|NaN|NaN|0.2800087477|0.0000123648855525|0.0006658101|0.0000104185246087|0.2799553241|-98.1753738699|-4.772226325
UCLA|Belousova et al 2010|Australia|6571|Detrital zircon|LA-MC-ICP-MS|||526.9677476247|-2.7096873842|0.4037721595|NaN|0.282368|0.000009|0.000015021|NaN|0.2823678515|NaN|-2.6872119918
UCLA|Belousova et al 2010|Asia|9016|Detrital zircon|LA-MC-ICP-MS|||226.0620226301|-2.7060278245|0.6205398754|NaN|0.28297|0.000014|0.000429084|NaN|0.2829681852|NaN|11.9096561978
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-12.8|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4116|-2.681663816|NaN|NaN|0.280055789|0.0000144398607492|0.0003896233|0.0000196020604605|0.2800246676|-96.5118734238|-2.7317587739
UCLA|Belousova et al 2010|Asia|866|Detrital zircon|LA-MC-ICP-MS|||1077.8527982675|-2.6743018122|NaN|NaN|0.282028|0.000011|0.000901993|NaN|0.2820096649|NaN|-3.100597177
UCLA|Harrison et al 2008|Australia (Jack Hills)|ANU81-10.9|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4196|-2.6719273388|NaN|NaN|0.2799400328|0.000037700775453|0.0013095648|0.0000057027537208|0.2798333169|-100.605309435|-7.6284938457
UCLA|Belousova et al 2010|Europe|8818|Detrital zircon|LA-MC-ICP-MS|||442.3581129914|-2.6670144331|0.4762194201|NaN|0.282601|0.000011|0.000732174|NaN|0.2825949281|NaN|3.4781459433
UCLA|Belousova et al 2010|Australia|12256|Detrital zircon|LA-MC-ICP-MS|||1177.8868097823|-2.6614544451|1.0258862937|NaN|0.282153|0.00001|0.000657316|NaN|0.2821383848|NaN|3.7079928094
UCLA|Belousova et al 2010|Europe|1150|Detrital zircon|LA-MC-ICP-MS|||1060.9795475875|-2.6519871546|0.4592421196|NaN|0.28229|0.000011|0.00094433|NaN|0.2822711078|NaN|5.7887880618
UCLA|Belousova et al 2010|Australia|11311|Detrital zircon|LA-MC-ICP-MS|||1726.8707763302|-2.6318771559|0.4882696518|NaN|0.281619|0.000021|0.0000441595|NaN|0.2816175531|NaN|-2.3648628594
UCLA|Belousova et al 2009|Australia|EGC02-18|Detrital zircon|LA-MC-ICP-MS|||1559|-2.6298909557|NaN|NaN|0.281748|0.000014|0.000514724|NaN|0.281732798|-36.6709691108|-2.1239267236
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-18.13|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|3943|-2.6252901809|NaN|NaN|0.2800823442|0.0000127756815395|0.0008015921|0.0000084422641972|0.280021108|-95.5728148641|-7.0331248958
UCLA|Belousova et al 2009|Australia|Myall1-108|Detrital zircon|LA-MC-ICP-MS|||1755|-2.6210826211|NaN|NaN|0.281544|0.0000086|0.000672947|NaN|0.2815215851|-43.8849302474|-5.1212183574
UCLA|Belousova et al 2010|Australia|11147|Detrital zircon|LA-MC-ICP-MS|||1755.4230783522|-2.5991570147|1.4646732935|NaN|0.281544|0.0000086|0.000672947|NaN|0.2815215796|NaN|-5.1232744052
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-5.20|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4102|-2.598963764|NaN|NaN|0.2800268808|0.0000150557588828|0.0009162985|0.0000672869057867|0.2799539496|-97.5341421478|-5.5948443899
UCLA|Belousova et al 2010|Australia|10646|Detrital zircon|LA-MC-ICP-MS|||1559.2745471336|-2.5969021628|0.5904296125|NaN|0.281748|0.000014|0.000514724|NaN|0.2817327953|NaN|-2.075717588
UCLA|Belousova et al 2010|Australia|11350|Detrital zircon|LA-MC-ICP-MS|||1731.5522117424|-2.589052161|1.2275536953|NaN|0.281494|0.000023|0.000892272|NaN|0.2814646832|NaN|-7.6855440865
UCLA|Belousova et al 2010|S.America|9241|Detrital zircon|LA-MC-ICP-MS|||572.1344760534|-2.570428214|0.9328635541|NaN|0.281965|0.0000099|0.000312834|NaN|0.2819616405|NaN|-16.0693956598
UCLA|Belousova et al 2010|Europe|1624|Detrital zircon|LA-MC-ICP-MS|||1170.3800453527|-2.5614611224|0.7219037291|NaN|0.281745|0.000011|0.000493342|NaN|0.2817341013|NaN|-10.7950352281
UCLA|Belousova et al 2010|S.America|8308|Detrital zircon|LA-MC-ICP-MS|||2758.5139767905|-2.5521283872|0.5847482829|NaN|0.280931|0.000023|0.000980951|NaN|0.280879156|NaN|-4.9178488753
UCLA|Belousova et al 2010|N.America|241|Detrital zircon|LA-MC-ICP-MS|||1350.0488745141|-2.5489696458|NaN|NaN|0.28221|0.000015|0.000934114|NaN|0.282186156|NaN|9.279471953
UCLA|Belousova et al 2010|Australia|8647|Detrital zircon|LA-MC-ICP-MS|||1633.3549771325|-2.5480482358|0.5227607386|NaN|0.281939|0.000014|0.00174768|NaN|0.281884884|NaN|5.0011448813
UCLA|Belousova et al 2010|S.America|9800|Detrital zircon|LA-MC-ICP-MS|||1014.5078444369|-2.5437565941|0.1738780235|NaN|0.282283|0.000015|0.000885583|NaN|0.2822660664|NaN|4.5685637733
UCLA|Belousova et al 2009|Australia|TOD2-10|Detrital zircon|LA-MC-ICP-MS|||1732|-2.5404157044|NaN|NaN|0.281494|0.000023|0.000892272|NaN|0.2814646755|-45.6530579769|-7.6704695742
UCLA|Belousova et al 2010|S.America|9936|Detrital zircon|LA-MC-ICP-MS|||1207.0622405555|-2.5389355235|0.4678025001|NaN|0.28208|0.000011|0.000889103|NaN|0.2820597358|NaN|1.5751044321
UCLA|Belousova et al 2010|Australia|6416|Detrital zircon|LA-MC-ICP-MS|||2719.301052396|-2.5143849978|0.3197721196|NaN|0.281114|0.000016|0.000784662|NaN|0.2810731346|NaN|1.0744765788
UCLA|Belousova et al 2010|Asia|1732|Detrital zircon|LA-MC-ICP-MS|||61.9735085639|-2.5073648122|0.7213599841|NaN|0.283038|0.000012|0.000941423|NaN|0.2830369101|NaN|10.7290494848
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES43-7.17|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4020|-2.4948064105|NaN|NaN|0.2800746171|0.0000124631499416|0.0009022437|0.000002324903953|0.2800042946|-95.8460648897|-5.7774236867
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-17.13|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|3968|-2.4862292073|NaN|NaN|0.2800894144|0.0000142392082657|0.0005770965|0.0000127719414582|0.2800450381|-95.3227935121|-5.5769189987
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-19.9|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4214|-2.4806072301|NaN|NaN|0.2800234281|0.0000130083031734|0.0010118376|0.0000335102463514|0.279940606|-97.6562386715|-3.3613928995
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-8.11|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4114|-2.4804487762|NaN|NaN|0.2800130341|0.0000118161733153|0.0008778087|0.0000084951659326|0.2799429541|-98.0237969471|-5.6973873435
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES41-19.18|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4020|-2.4788935108|NaN|NaN|0.2802592266|0.0000146104027411|0.0021672337|0.000010711|0.2800903087|-89.3178009303|-2.7073159371
UCLA|Belousova et al 2010|Europe|992|Detrital zircon|LA-MC-ICP-MS|||1825.9597159894|-2.4569535648|0.3347880786|NaN|0.281714|0.000011|0.000352675|NaN|0.2817017698|NaN|2.8795170707
UCLA|Belousova et al 2010|Australia|9|Detrital zircon|LA-MC-ICP-MS|||1541.8896844437|-2.4566480589|0.0558271835|NaN|0.281677|0.0000085|0.000389731|NaN|0.2816656177|NaN|-4.8531131098
UCLA|Belousova et al 2010|Europe|1202|Detrital zircon|LA-MC-ICP-MS|||1937.8021321162|-2.4511917065|0.8110160948|NaN|0.281666|0.000022|0.000771593|NaN|0.2816375736|NaN|3.1504595575
UCLA|Belousova et al 2010|Australia|10695|Detrital zircon|LA-MC-ICP-MS|||1146.1089220262|-2.4503016817|0.9120961654|NaN|0.282126|0.000014|0.000966598|NaN|0.282105094|NaN|1.8137614895
UCLA|Guitreau et al. 2012|Siberia|6510_3|Igneous zircon|LA-MC-ICP-MS|||2514.4908253131|-2.4461506373|NaN|NaN|0.2812429646|0.0000334718789993|0.000324453|0.000002258|0.2812273698|-54.5303102148|2.0397475636
UCLA|Belousova et al 2009|Australia|EGC02-9|Detrital zircon|LA-MC-ICP-MS|||1146|-2.4432809773|NaN|NaN|0.282126|0.000014|0.000966598|NaN|0.282105096|-23.3039234754|1.6571546281
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES42-16.1|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|3964|-2.4373985889|NaN|NaN|0.2800739311|0.0000146614586224|0.0008205919|0.0000306565587665|0.2800108971|-95.8703212245|-6.8917327317
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES44-6.18|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4008|-2.435812523|NaN|NaN|0.2800961627|0.0000163059049597|0.000452717|0.0000177291004354|0.2800609864|-95.0841574445|-4.0433982789
UCLA|Belousova et al 2010|Europe|1022|Detrital zircon|LA-MC-ICP-MS|||1832.120970506|-2.3834174201|0.321136432|NaN|0.281613|0.000015|0.00231869|NaN|0.2815323155|NaN|-2.9973160505
UCLA|Belousova et al 2010|S.America|9791|Detrital zircon|LA-MC-ICP-MS|||1298.101258099|-2.3757759706|1.3463514291|NaN|0.281852|0.0000086|0.000816132|NaN|0.281831979|NaN|-4.4535536641
UCLA|Kemp et al 2010|Australia (Jack Hills)|jh14-292.1|Detrital zircon|LA-MC-ICP-MS concurrent Pb-Hf|||4052.9351932685|-2.3688450726|NaN|NaN|0.2802788857|0.0000345034137518|0.0025228319|0.000159821|0.2800805792|-88.6226028814|-2.2596068128
UCLA|Harrison et al 2008|Australia (Jack Hills)|ANU121-8.11_2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4048|-2.3568007361|NaN|NaN|0.2800222558|0.0000433156152158|0.001407708|0.0000407611660123|0.2799117432|-97.6976908433|-8.405457666
UCLA|Harrison et al 2008|Australia (Jack Hills)|ANU121-8.11|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4042|-2.3568007361|NaN|NaN|0.2799474511|0.0000607606070604|0.001363774|0.0000561870552866|0.2798405522|-100.3429791363|-11.0913886011
UCLA|Belousova et al 2010|Australia|12894|Detrital zircon|LA-MC-ICP-MS|||1176.5957583923|-2.3338466516|1.1231468742|NaN|0.281546|0.0000087|0.000511605|NaN|0.2815346372|NaN|-17.727881828
UCLA|Belousova et al 2010|Africa|6124|Detrital zircon|LA-MC-ICP-MS|||2145.8174407854|-2.3220757229|0.8931373964|NaN|0.281407|0.000013|0.000939454|NaN|0.2813685991|NaN|-1.6461981787
UCLA|Belousova et al 2009|Australia|TOD1-15|Detrital zircon|LA-MC-ICP-MS|||1732|-2.3094688222|NaN|NaN|0.281757|0.000022|0.000360201|NaN|0.281745162|-36.3527061195|2.2871329829
UCLA|Belousova et al 2010|Australia|11307|Detrital zircon|LA-MC-ICP-MS|||1732.2445100605|-2.3078408211|0.9261483271|NaN|0.281757|0.000022|0.000360201|NaN|0.2817451603|NaN|2.2874477321
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES43-2.11|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4139|-2.3039454712|NaN|NaN|0.2800296171|0.0000116811290349|0.0005443149|0.0000143833924254|0.2799858873|-97.4373765875|-3.5600996641
UCLA|Harrison et al 2008|Australia (Jack Hills)|RSES43-2.11_2|Detrital zircon|LA-MC-ICP-MS|Yilgarn|U-Pb zircon|4139|-2.3039454712|NaN|NaN|0.280037294|0.0000104742285413|0.0005347503|0.0000108248929897|0.2799943326|-97.1659025218|-3.2585742757
UCLA|Belousova et al 2010|Europe|1467|Detrital zircon|LA-MC-ICP-MS|||1649.5353627262|-2.3008879668|0.5389275996|NaN|0.281859|0.000012|0.000777013|NaN|0.2818346982|NaN|3.5870700085
UCLA|Belousova et al 2010|Europe|965|Detrital zircon|LA-MC-ICP-MS|||1826.1221822303|-2.2999170642|0.3449713694|NaN|0.281744|0.000013|0.000654924|NaN|0.2817212862|NaN|3.5762223714
UCLA|Guitreau et al. 2012|India (Dharwar)|PG25_1|Igneous zircon|LA-MC-ICP-MS|||2609.3041035653|-2.2897996018|NaN|NaN|0.2810526796|0.0000374976737406|0.002300922|0.0000314348244668|0.2809378133|-61.259275913|-6.0408673228
UCLA|Belousova et al 2010|Australia|123|Detrital zircon|LA-MC-ICP-MS|||1528.4702812797|-2.2853297243|0.0816655065|NaN|0.281823|0.000021|0.000477779|NaN|0.2818091694|NaN|-0.062807072
UCLA|Belousova et al 2010|Europe|1132|Detrital zircon|LA-MC-ICP-MS|||1045.0087926765|-2.2796941868|0.4259232493|NaN|0.282194|0.00001|0.000412519|NaN|0.2821858726|NaN|2.4094590821
UCLA|Belousova et al 2010|S.America|210|Detrital zircon|LA-MC-ICP-MS|||1419.3633489557|-2.2648718447|NaN|NaN|0.282106|0.00001|0.00102166|NaN|0.2820785646|NaN|7.0281222836
UCLA|Kemp et al 2010|Australia (Jack Hills)|jh14-155.1|Detrital zircon|LA-MC-ICP-MS concurrent Pb-Hf|||4014.5631027241|-2.2572629375|NaN|NaN|0.2801216705|0.0000303173417451|0.0004232729|0.000033877301617|0.2800887262|-94.1821337666|-2.8949778537
