Locality	Unit 	Sample_ID	Age	Reference	d18O	Reference	SiO2	Reference	Lithology	
Great Basin (Phanerozoic) Western U.S.	Toiyabe Range - Ophir Canyon pluton	97TY-029 	96	23	7.73	23				
Great Basin (Phanerozoic) Western U.S.	Carson Range	95BS-A 	90	23	6.25	23				
Great Basin (Phanerozoic) Western U.S.	Carson Range	95BS-B 	90	23	6.67	23				
Great Basin (Phanerozoic) Western U.S.	Carson Range	95BS-C 	90	23	6.09	23				
Great Basin (Phanerozoic) Western U.S.	Carson Range	95BS-D 	90	23	6.22	23				
Great Basin (Phanerozoic) Western U.S.	Carson Range	95BS-E 	90	23	6	23				
Great Basin (Phanerozoic) Western U.S.	Grant Range - Irwin Canyon Troy pluton 	96BR-018 	87	23	7.79	23	72.8	23	Granite	
Great Basin (Phanerozoic) Western U.S.	Grant Range - Irwin Canyon Troy pluton 	96BR-019 	87	23	8.18	23	72.8	23	Granite	
Great Basin (Phanerozoic) Western U.S.	Grant Range - Irwin Canyon Troy pluton 	97BR-105 	87	23	8.05	23	72.8	23	Granite	
Great Basin (Phanerozoic) Western U.S.	Grant Range - Irwin Canyon Troy pluton 	97BR-106 	87	23	8.34	23	72.8	23	Granite	
Great Basin (Phanerozoic) Western U.S.	Grant Range - Irwin Canyon Troy pluton 	97BR-107 	87	23	7.94	23	72.8	23	Granite	
Great Basin (Phanerozoic) Western U.S.	Grant Range - Irwin Canyon Troy pluton 	97BR-108 	87	23	8.1	23	72.8	23	Granite	
Great Basin (Phanerozoic) Western U.S.	Wassuk Range - Bald Mountain	96BS11.1 	80	23	5.76	23				
Great Basin (Phanerozoic) Western U.S.	Wassuk Range - Bald Mountain	96BS11.2 	80	23	5.7	23				
Great Basin (Phanerozoic) Western U.S.	Wassuk Range - Bald Mountain	96BS11.3 	80	23	5.81	23				
Great Basin (Phanerozoic) Western U.S.	Wassuk Range - Bald Mountain	96BS11.4 	80	23	5.79	23				
Great Basin (Phanerozoic) Western U.S.	Wassuk Range	96BS11.5 	80	23	5.8	23				
Great Basin (Phanerozoic) Western U.S.	N. Sands Springs Range - Red Top Canyon	96BR-115 	76	23	6.49	23				
Great Basin (Phanerozoic) Western U.S.	Humboldt range	RM18 	73	23	7.76	23				
Great Basin (Phanerozoic) Western U.S.	Humboldt range	RM19 	40	23	5.76	23				
Great Basin (Phanerozoic) Western U.S.	E. Humboldt Range - Horse Creek	RM7 	35	23	6.28	23				
Great Basin (Phanerozoic) Western U.S.	E. Humboldt Range - Angel Lake Orthogneiss	RM5 	29	23	5.98	23				
Great Basin (Phanerozoic) Western U.S.	E. Humboldt Range - Rattlesnake Canyon	RM13 	38	23	5.42	23				
Great Basin (Phanerozoic) Western U.S.	E. Humboldt Range - Rattlesnake Canyon	RM20 	29	23	5.34	23				
Great Basin (Phanerozoic) Western U.S.	Ruby Mountains - Harrison Pass	RM8 	36	23	5.88	23	74.8	23		
Great Basin (Phanerozoic) Western U.S.	Ruby Mountains - Harrison Pass	RM6 	36	23	7.68	23	74.8	23		
Great Basin (Phanerozoic) Western U.S.	Ruby Mountains - Lamoille Canyon	RM4 	80	23	9.89	23				
Great Basin (Phanerozoic) Western U.S.	Ruby Mountains - Lamoille Canyon	RM15 	29	23	8.05	23				
Great Basin (Phanerozoic) Western U.S.	Egan Range - Cherry Creek pluton 	95BR-130 	32	23	7.06	23			Granite	
Great Basin (Phanerozoic) Western U.S.	Egan Range - Gold Creek pluton 	95BR-131 	40	23	6.78	23			Granite	
Great Basin (Phanerozoic) Western U.S.	Antelope Range - Kingsley pluton 	95BR-132 	33	23	6.78	23			Granite	
Great Basin (Phanerozoic) Western U.S.	White Pine Range - Silver Creek pluton	97BR-101 	40	23	8.07	23	69.5	23		
Great Basin (Phanerozoic) Western U.S.	White Pine Range - Silver Creek pluton	97BR-102 	40	23	7.76	23	69.5	23		
Great Basin (Phanerozoic) Western U.S.	White Pine Range - Silver Creek pluton	97BR-103 	40	23	8.53	23	69.5	23		
Great Basin (Phanerozoic) Western U.S.	Pilot Range - McGinty monzogranite 	95BR-140 	37	23	5.98	23	70.3	23	Monzogranite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - McGinty monzogranite 	95BR-141 	37	23	5.17	23	70.3	23	Monzogranite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - McGinty monzogranite 	95BR-142 	37	23	6.15	23	70.3	23	Monzogranite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - McGinty monzogranite 	95BR-143 	37	23	6.11	23	70.3	23	Monzogranite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - McGinty monzogranite 	95BR-144 	37	23	6.22	23	70.3	23	Monzogranite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - McGinty monzogranite 	95BR-152 	37	23	6.22	23	70.3		Monzogranite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - East Pilot Peak granite dike 	95BR-145 	37	23	5.92	23			Granite	
Great Basin (Phanerozoic) Western U.S.	Pilot Range - East Pilot Peak granite dike 	95BR-146 	37	23	6.86	23			Granite	
Great Basin (Phanerozoic) Western U.S.	N. Quinn Range - lower Willow Creek	96BR-017 	27	23	7.89	23				
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-101 	29	23	5.74	23	64	23		
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-105 	29	23	5.82	23	64	23		
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-108 	29	23	4.94	23	64	23		
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-109 	29	23	5.6	23	64	23		
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-110 	29	23	5.16	23	64	23		
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-112 	29	23	5.8	23	64	23		
Great Basin (Phanerozoic) Western U.S.	S. Stillwater Range - IXL pluton	96BR-114 	29	23	5.95	23	64	23		
Great Basin (Phanerozoic) Western U.S.	Stillwater Range - Job Canyon Tuff 	96BR-107 	29	23	6.55	23			Epidotized tuff	
Great Basin (Phanerozoic) Western U.S.	Stillwater Range - Job Canyon Tuff 	96BR-119 	29	23	5.52	23			Tuff	
Great Basin (Phanerozoic) Western U.S.	Henry Mountains 	HIL-1 	29	23	5.95	23			Granitic	
Great Basin (Phanerozoic) Western U.S.	Henry Mountains 	HIL-10 	29	23	6.5	23			Granitic	
Great Basin (Phanerozoic) Western U.S.	Henry Mountains 	BULL-1 	29		5.25				Granitic	
Great Basin (Phanerozoic) Western U.S.	Fish Canyon Tuff 	FCT 	28		5.61				Felsic	
Great Basin (Phanerozoic) Western U.S.	Wasatch Range - Little Cottonwood stock 	LC-2 	28	23	5.47	23	67	23	Granitic	
Great Basin (Phanerozoic) Western U.S.	Wasatch Range - Little Cottonwood stock 	LC-5 	28	23	5.82	23	67	23	Granitic	
Great Basin (Phanerozoic) Western U.S.	Wasatch Range - Little Cottonwood stock 	LC-9 	28	23	6.01	23	67	23	Granitic	
Great Basin (Phanerozoic) Western U.S.	Wasatch Range - Little Cottonwood stock 	LC-15 	28	23	6.14	23	67	23	Granitic	
Great Basin (Phanerozoic) Western U.S.	Wasatch Range - Little Cottonwood stock 	LC-33 	28	23	5.96	23	67	23	Granitic	
Great Basin (Phanerozoic) Western U.S.	Wasatch Range - Little Cottonwood stock 	LC-34 	28	23	6.01	23	67	23	Granitic	
Eastern China	Nianzishan Pluton 	97NZS05 	122	50	3.52	50	72.64	51	A-type granite	
Eastern China	Nianzishan Pluton 	97NZS07 	122	50	4.1	50			A-type granite	
Eastern China	Nianzishan Pluton 	97NZS08 	122	50	4.06	50			A-type granite	
Eastern China	Nianzishan Pluton 	97NZS11 	122	50	3.1	50	72.02	51	A-type granite	
Eastern China	Nianzishan Pluton 	97NZS19 	122	50	3.58	50			A-type granite	
Eastern China		97NZS32 	122	50	3.37	50			A-type granite	
Eastern China	Nianzishan Pluton 	97NZS45 	122	50	4.17	50			A-type granite	
Eastern China	Nianzishan Pluton 	97NZS53 	122	50	4.02	50	74.83	51	A-type granite	
Eastern China	Shanhaiguan Pluton 	96SH02 	115	50	5.39	50			A-type granite	
Eastern China	Shanhaiguan Pluton 	96SH03 	115	50	4.83	50	75.8	51	A-type granite	
Eastern China	Shanhaiguan Pluton 	97SHG37 	115	50	4.07	50	76.45	51	A-type granite	
Eastern China	Shanhaiguan Pluton 	97SHG46 	115	50	4.8	50			A-type granite	
Eastern China	Shanhaiguan Pluton 	97SHG50 	115	50	4.9	50			A-type granite	
Eastern China	Shanhaiguan Pluton 	97SHG18 	115	50	5.14	50			I-type granite	
Eastern China	Laoshan Pluton 	95LS01 	120	50	5.09	50			A-type granite	
Eastern China	Laoshan Pluton 	95LS02 	120	50	5.19	50	77.62	51	A-type granite	
Eastern China	Laoshan Pluton 	95LS03 	120	50	4.97	50			A-type granite	
Eastern China	Laoshan Pluton 	95LS04 	120	50	5.03	50			A-type granite	
Eastern China	Laoshan Pluton 	95LS05 	120	50	4.83	50	77.36	51	A-type granite	
Eastern China	Laoshan Pluton 	95LS06 	120	50	4.95	50			A-type granite	
Eastern China	Laoshan Pluton 	95LS07 	120	50	5.33	50			I-type granite	
Eastern China	Laoshan Pluton 	95LS08 	120	50	5.09	50			I-type granite	
Eastern China	Laoshan Pluton 	95LS09 	120	50	5.46	50			I-type granite	
Eastern China	Suzhou Pluton 	96SZ05 	126	50	4.86	50	73.65	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ17 	126	50	4.93	50	74.94	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ22 	126	50	4.96	50	74.49	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ28 	126	50	4.99	50	75.05	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ33 	126	50	4.88	50	74.93	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ45 	126	50	4.98	50	73.34	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ52 	126	50	4.81	50	74.12	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ54 	126	50	5.03	50	73.61	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ69 	126	50	4.79	50	74.98	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ81 	126	50	5.03	50	76.16	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ83 	126	50	4.98	50	75.23	51	A-type granite	
Eastern China	Suzhou Pluton 	96SZ91 	126	50	5.06	50	74.2	51	A-type granite	
Eastern China	Suzhou Pluton 	S-1 	126	50	5.13	50			A-type granite	
Eastern China	Suzhou Pluton 	S-2 	126	50	5.05	50			A-type granite	
Eastern China	Kuiqi Pluton 	98KQ03 	98	50	4.39	50			A-type granite	
Eastern China	Kuiqi Pluton 	98KQ05 	98	50	4.01	50			A-type granite	
Eastern China	Kuiqi Pluton 	98KQ21 	98	50	4.65	50			A-type granite	
Eastern China	Kuiqi Pluton 	98KQ27 	98	50	4.49	50			A-type granite	
Dabie Orogenic Belt 	Xiadian pluton 	01XD01 	120	51	5.18	51			Granite	
Dabie Orogenic Belt 	Xiadian pluton 	01XD02 	120	51	4.96	51			Granite	
Dabie Orogenic Belt 	Shangcheng pluton 	01SCH01 	120	51	6.08	51				Granite
Dabie Orogenic Belt 	Shangcheng pluton 	01SCH02 	120	51	4.62	51				Granite
Dabie Orogenic Belt 	Gubei pluton 	01GB02 	120	51	5.48	51				Granite
Dabie Orogenic Belt 	Gubei pluton 	01GB03 	120	51	5.53	51				Granite
Dabie Orogenic Belt 	Tiantangzai pluton 	01TTZ01 	120	51	5.31	51				Granite
Dabie Orogenic Belt 	Tiantangzai pluton 	01TTZ03 	120	51	4.68	51				Granite
Dabie Orogenic Belt 	Tiantangzai pluton 	01TTZ05 	120	51	5.35	51				Granite
Dabie Orogenic Belt 	Tiantangzai pluton 	01TTZ06 	120	51	5.42	51				Granite
Dabie Orogenic Belt 	Meichuan pluton 	01MC01 	750	51	5.28	51				Granite
Dabie Orogenic Belt 	Meichuan pluton 	01MC02 	120	51	6	51				Granite
Dabie Orogenic Belt 	Meichuan pluton 	01MC03 	120	51	5.94	51				Granite
Dabie Orogenic Belt 	Meichuan pluton 	01MC04 	120	51	5.97	51				Granite
Dabie Orogenic Belt 	Feiqizai pluton 	01FQZ01 	120	51	4.74	51				Granite
Dabie Orogenic Belt 	Meishan pluton 	01MS01 	120	51	4.6	51				Granite
Dabie Orogenic Belt 	Meishan pluton 	01MS02 	120	51	5.09	51				Granite
Dabie Orogenic Belt 	Baimajian pluton 	01BMJ03 	120	51	5.33	51				Granite
Dabie Orogenic Belt 	Baimajian pluton 	01BMJ06 	120	51	5.34	51				Granite
Dabie Orogenic Belt 	Baimajian pluton 	01BMJ08 	120	51	5.41	51				Granite
Dabie Orogenic Belt 	Baimajian pluton 	01BMJ11 	120	51	5.53	51				Granite
Dabie Orogenic Belt 	Baimajian pluton 	01BMJ13 	120	51	5.44	51				Granite
Dabie Orogenic Belt 	Baimajian pluton 	01BMJ14 	120	51	5.36	51				Granite
Dabie Orogenic Belt 	Sikongshan pluton 	01SKS01 	120	51	4.63	51				Granite
Dabie Orogenic Belt 	Sikongshan pluton 	01SKS02 	120	51	4.48	51				Granite
Dabie Orogenic Belt 	Miaodaoshan pluton 	01MDS01 	120	51	4.87	51				Granite
Dabie Orogenic Belt 	Miaodaoshan pluton 	01MDS02 	120	51	4.61	51				Granite
Dabie Orogenic Belt 	Zhubuyuan pluton 	01ZBY03 	120	51	4.78	51				Granite
Dabie Orogenic Belt 	Zhubuyuan pluton 	01ZBY04 	120	51	4.85	51				Granite
Dabie Orogenic Belt 	Zhubuyuan pluton 	01ZBY05 	120	51	5.12	51				Granite
Dabie Orogenic Belt 	Zhubuyuan pluton 	01ZBY06 	120	51	5.27	51				Granite
Dabie Orogenic Belt 	Jingjizai pluton 	01JJZ01 	120	51	5.79	51				Granite
Dabie Orogenic Belt 	Jingjizai pluton 	01JJZ03 	120	51	5.27	51				Granite
Dabie Orogenic Belt 	Hepeng pluton 	01HP02 	120	51	4.74	51				Quartz diorite
Dabie Orogenic Belt 	Hepeng pluton 	01HP04 	120	51	4.55	51				Granite
Dabie Orogenic Belt 	Hepeng pluton 	01HP05 	120	51	4.62	51				Granite
Dabie Orogenic Belt 	Hepeng pluton 	01HP06 	120	51	4.51	51				Granite
British Tertiary Igneous Province - Arran 	Northern Granite-Glen Rosa 	97AR5 	58	7	7.02	7				Granite
British Tertiary Igneous Province - Arran 	Northern Granite-Glen Catacol 	97AR9 	58	7	7.06	7				Granite
British Tertiary Igneous Province - Arran 	Central Ring Complex 	97AR18 	58	7	5.36	7				Granite
British Tertiary Igneous Province - Isle of Skye	Cuillins outer Eucrite Serices 	SC1/2 	58	7	2.5	7				Felsic segregation in gabbro
British Tertiary Igneous Province - Isle of Skye	Strath na Creitheach 	97-SK23 	58	7	2.61	7				Meall Dearg granite
British Tertiary Igneous Province - Isle of Skye	Strath na Creitheach 	97SK 22 	58	7	2.61	7				Meall Dearg granite
British Tertiary Igneous Province - Isle of Skye	Strath na Creitheach 	98-SK13 	58	7	2.91	7				Ruadh Stac granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	98-SK20 	58	7	4.51	7				Glamaig granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	98-SK24 	58	7	2.95	7				Beinn Dearg Mhor granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	98-SK6 	58	7	1.74	7				Loch Ainort granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	94SK33 	58	8	3.97	8				Maol na Gainmhich granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	94SK32 	58	8	1.9	8				Loch Ainort granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	95SK10 	58	8	4.38	8				Southern Porphyritic granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	95SK5 	58	8	4.14	8				Northern Porphyritic granite
British Tertiary Igneous Province - Isle of Skye	Western Red Hills 	95SK12 	58	8	4.21	8				Marsco granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	97-SK18 	58	7	0.8	7				Glas Beinn Mhor granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	98-SK32 	58	7	0.64	7				Glas Beinn Mhor granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	98-SK1 	58	7	0.83	7				Glas Beinn Mhor granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	97SK7 	58	7	3.46	7				Beinn na Cro granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	97SK14 	58	7	5.27	7				Beinn an Dubaich granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	GP-422 	58	7	5.35	7				Beinn an Dubaich granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	98-SK36 	58	7	5.21	7				Beinn an Dubaich granite
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	SR-677 	58	7	4.63	7				Pitchstone dyke
British Tertiary Igneous Province - Isle of Skye	Eastern Red Hills 	97SK4 	58	7	3.2	7				Beinn Dearg Mhor granite
British Tertiary Igneous Province - Isle of Mull	Mull 	98-ML2 	58	7	3.44	7				Glen Cannel granite
British Tertiary Igneous Province - Isle of Mull	Mull 	98-ML7 	58	7	3.39	7				Beinn a Ghraig granite
British Tertiary Igneous Province - Isle of Mull	Mull 	MLK3 	58	7	5.91	7				Loch Ba felsite
Timber Mountain (Western U.S.)	Topohah Springs Tuff 	99TM-11 TS 	12.8	52	6.93	52	76.4	52		Rhyolite
Timber Mountain (Western U.S.)	Topohah Springs Tuff 	99TM-10 TS 	12.8	52	6.8	52	67.3	52		Latite
Timber Mountain (Western U.S.)	Tiva Canyon Tuff 	99TM-7 TC 	12.7	52	5.9	52	73.4	52		Rhyolite
Timber Mountain (Western U.S.)	Tiva Canyon Tuff 	99TM-12 TC 	12.7	52	5.8	52	67	52		Latite
Timber Mountain (Western U.S.)	Rainier Mesa Tuff 	99TM-13 RM 	11.5	52	6.6	52	76.1	52		Rhyolite
Timber Mountain (Western U.S.)	Rainier Mesa Tuff 	99TM-16 RM 	11.5	52	6.5	52	76.8	52		Rhyolite
Timber Mountain (Western U.S.)	Pre-Ammonia Tanks Tuff 	99TM-24 	12	52	4.4	52	75.5	52		Rhyolite
Timber Mountain (Western U.S.)	Ammonia Tanks Tuff 	99TM-15 	11.3	52	4.4	52	75.7	52		Rhyolite
Timber Mountain (Western U.S.)	Ammonia Tanks Tuff 	99TM-17 	11.3	52	4.42	52	73.1	52		Rhyolite
Bishop Tuff (Western U.S.)	Bishop Tuff Early 	99LV-751 	0.76	53	5.94	53	75.9	53		Rhyolite
Bishop Tuff (Western U.S.)	Bishop Tuff Early 	99LV-748 	0.76	53	5.94	53	73.2	53		Rhyolite
Bishop Tuff (Western U.S.)	Bishop Tuff Late 	00LV-27 	0.76	53	5.59	53	77.9	53		Rhyolite
Bishop Tuff (Western U.S.)	Bishop Tuff Late 	00LV-3 	0.76	53	5.83	53	73.1	53		Rhyolite
Yellowstone (Western U.S.)	Huckleberry Ridge Tuff - Member B 	HRT-1 	2	54	5.17	54	73.6	54		Rhyolite
Yellowstone (Western U.S.)	Huckleberry Ridge Tuff - Member B 	HRT-C 	2	54	5.57	54	75.6	54		Rhyolite
Yellowstone (Western U.S.)	Blue Creek flow 	BC-1 	1.76	54	1.62	54	75.5	54		Rhyolite
Yellowstone (Western U.S.)	Headquarters flow 	HQ-1 	1.8	54	1.9	54	74.8	54		Rhyolite
Yellowstone (Western U.S.)	Bishop Mountain flow 	IP96-1 	1.15	54	3.84	54	76.9	54		Rhyolite
Yellowstone (Western U.S.)	Mesa Falls tuff 	MFT-2 	1.293	54	3.62	54	77.6	54		Rhyolite
Yellowstone (Western U.S.)	Warm River Butte flow 	IP96-2 	1.2	54	3.58	54	76.8	54		Rhyolite
Yellowstone (Western U.S.)	Lewis Canyon flow 	YL96-11 	0.945	54	4.18	54	75.3	54		Rhyolite
Yellowstone (Western U.S.)	Lewis Canyon flow 	YL96-21 	0.945	54	3.97	54	76.2	54		Rhyolite
Yellowstone (Western U.S.)	Harlequin flow 	YL96-8 	0.82	54	3.6	54	76.6	54		Rhyolite
Yellowstone (Western U.S.)	Mt. Haynes flow 	YL96-7 	0.62	54	3.9	54	77.4	54		Rhyolite
Yellowstone (Western U.S.)	Lava Creek Tuff - member A 	LCT3a 	0.6	54	4.16	54	78.1	54		Rhyolite
Yellowstone (Western U.S.)	Middle Biscuit Basin flow 	YL96-20 	0.516	54	0.49	54	77.4	54		Rhyolite
Yellowstone (Western U.S.)	North Biscuit Basin flow 	BBF-1 	0.5	54	2.56	54	74.9	54		Rhyolite
Yellowstone (Western U.S.)	Canyon Flow 	YL96-18 	0.484	54	3.22	54	76.2	54		Rhyolite
Yellowstone (Western U.S.)	Dunraven Road flow 	YL96-4 	0.486	54	-0.02	54	75.7	54	Rhyolite	
Yellowstone (Western U.S.)	South Biscuit Basin flow 	YL96-2 	0.5	54	1.57	54	75.3	54	Rhyolite	
Yellowstone (Western U.S.)	Solfatara Plateau flow 	YL96-16 	0.109	54	2.06	54	75	54	Rhyolite	
Yellowstone (Western U.S.)	Obsidian Cliff flow 	YL96-10 	0.177	54	5.53	54	76.6	54	Rhyolite	
Yellowstone (Western U.S.)	Gibbon Hill Dome 	YL96-19 	0.15	54	4.8	54	77.1	54	Rhyolite	
Yellowstone (Western U.S.)	Obsidian Creek flow 	YL96-15 	0.177	54	4.97	54	77.6	54	Rhyolite	
Yellowstone (Western U.S.)	Scaup Lake flow 	YL96-9 	0.198	54	1.54	54	74.8	54	Rhyolite	
Yellowstone (Western U.S.)	Mallard Lake flow 	YL96-13 	0.15	54	2.46	54	75.9	54	Rhyolite	
Yellowstone (Western U.S.)	W. Yellowstone flow 	YL96-1 	0.11	54	2.83	54	74.9	54	Rhyolite	
Yellowstone (Western U.S.)	Aster Creek flow 	YL96-12 	0.17	54	2.88	54	76.8	54	Rhyolite	
Yellowstone (Western U.S.)	Summit Lake flow 	YL96-3 	0.115	54	2.52	54	76.8	54	Rhyolite	
Standards/Miscellaneous	San Gabriel Mts. 	Pacoima 	1150	55	5.74	0			AMCG	
Standards/Miscellaneous	San Gabriel Mts. 	Pacoima src std 	1150	55	5.33	0			AMCG	
Standards/Miscellaneous	Braintree Complex - Vermont 	R33 	419	58	5.55	58			Monzondiorite	
Standards/Miscellaneous	HSWC - Sri Lanka 	BR-231 	571	57	9.81	58			Gem zircon - fluvial 	
Standards/Miscellaneous	HSWC - Sri Lanka 	G168 	547	57	10.93	58			Gem zircon - fluvial 	
Standards/Miscellaneous	Temora - Australia 	Temora-1 	417	62	7.93	58	47.84	62	Gabbroic diorite	
Standards/Miscellaneous	Temora - Australia 	Temora-2 	417	62	8.2	58			Gabbroic diorite	
Standards/Miscellaneous	Grenville Province 	91500	1065	59	9.9	58			Syenite gneiss	
