Reference,Sample ,U-Pb (Ma) , δ18O ,±2s
18,NIL-anu-zrn-b-034 ,2485,6.3,0.6
37,07SC65@2 ,2485,6.9,0.3
11,01TT02(2)-122 ,2487,6,0.3
18,CNG2-anu-zrn-b-020 ,2491,4.1,0.6
30,n2539-rpt-b55 ,2492,5.7,0.3
35,09LSC1_46.1 ,2493,5.6,0.3
10,2436-16 ,2494,6.2,0.7
10,2641-06 ,2494,6.8,0.5
20,HV1.22 ,2494,6.4,0.4
37,07SC51-1@76 ,2494,7.2,0.4
56,CF85-71 ,2494,5.5,
18,NIL-anu-zrn-b-104 ,2494,5.8,0.6
35,09LSC1_29.1 ,2495,5.6,0.3
56,CF85-62 ,2495,5.9,
35,07LSC5_42.1 ,2496,5.8,0.3
18,CNG2-anu-zrn-b-116 ,2498,5.9,0.6
37,07SC49@79 ,2500,7.4,0.4
53,08FS02 01 ,2500,5.8,0.2781864
53,08FS02 02 ,2500,5.4,0.3203188
53,08FS02 14-2 ,2500,5.3,0.2959446
11,01TT02(2)-096 ,2504,5.8,0.3
11,01TT02(2)-019 ,2505,6.4,0.3
35,07LSC10_28.1 ,2506,5.3,0.6
37,07SC49@74 ,2508,7,0.3
19,08LL02 25 ,2510,6.5,0.3
19,08LS01 25 ,2513,6.8,0.3
30,n2539-rpt-65 ,2513,5.6,0.3
18,CNG2-anu-zrn-b-102 ,2515,5.2,0.6
35,09LSC1_6.2 ,2516,5.7,0.3
61,08SC11-27 ,2522,6.3,0.25
37,07SC49@27 ,2523,6.1,0.3
18,CNG2-anu-zrn-b-045 ,2525,6.4,0.6
35,07LSC7_26.1 ,2525,5.3,0.3
37,07SC49@33 ,2525,6,0.2
35,07LSC7_17.2 ,2527,5,0.4
35,07LSC8_41.1 ,2527,5.5,0.3
37,07SC51-1@54 ,2528,6.6,0.3
35,07LSC8_38.1 ,2534,7.3,0.3
35,09LSC1_28.1 ,2534,5.1,0.3
11,01TT02(2)-118 ,2535,7,0.2
37,07SC65@41 ,2536,6.2,0.3
20,BB3.3.9 ,2538,5.3,0.4
59, M0-1052  ,2538,7.3,0.5
35,07LSC12_26.1 ,2539,7.1,0.3
35,07LSC3_43.1 ,2541,6.6,0.4
30,n2539-rpt-b48 ,2543,5.7,0.3
37,07SC51-1@79 ,2545,6.1,0.3
37,07SC49@24 ,2547,5.9,0.4
19,08LL06 50 ,2549,7,0.3
30,n2539-rpt-36 ,2549,6.2,0.3
51,Siam1_32 ,2553,7.3,0.2
59, M0-961  ,2556,5.7,0.2
35,07LSC7_27.2 ,2557,5.3,0.3
37,07SC51-1@60 ,2557,6.1,0.5
51,CS11-6_08 ,2557,5.6,0.2
35,07LSC7_26.2 ,2560,4.9,0.3
56,Ag5-5 ,2560,5.6,
35,09LSC1_69.1 ,2561,5.9,0.3
51,CS11-6_20 ,2563,6.2,0.2
18,NIL-anu-zrn-b-059 ,2566,6.4,1
18,CNG2-anu-zrn-b-115 ,2567,6.3,0.6
35,09LSC4_6.1 ,2570,5.8,0.2
59, M0-902  ,2570,6.2,0.2
51,CS11-18-55 ,2576,4.8,0.5
35,07LSC3_63.1 ,2579,6,0.4
56,HUD91-23 ,2580,5.1,
18,NIL-anu-zrn-b-007 ,2583,5.4,0.6
30,n2539-rpt-48 ,2587,6.2,0.3
35,07LSC5_42.2 ,2589,5.9,0.4
35,07LSC9_35.1 ,2591,5.4,0.3
56,HUD85-25A ,2597,6.1,
51,CS12-25-12 ,2601,5,0.5
59, M0-981  ,2601,7.3,0.3
35,07LSC9_44.1 ,2603,4.4,0.3
35,09LSC1_67.1 ,2603,6.3,0.2
59, M0-1000  ,2603,6.6,0.2
18,ZMB2-anu-zrn-b-27 ,2603,5.5,0.6
35,07LSC5_45.1 ,2604,7,0.3
18,CNG2-anu-zrn-b-100 ,2604,7.4,0.6
18,CNG2-anu-zrn-b-127 ,2604,5.7,0.6
35,07LSC3_7.1 ,2610,5.1,0.3
30,n2539-rpt-24 ,2615,5.8,0.3
35,07LSC3_45.1 ,2616,5.5,0.5
35,07LSC3_24 ,2618,6.4,0.3
60,p11-110 ,2618,6.2,0.3
51,Siam1_13 ,2619,8.2,0.3
38,T-33 ,2620,8,
51,CS11-20-40 ,2624,2.4,0.2
30,n2539-rpt-11 ,2624,6.6,0.3
18,CNG2-anu-zrn-b-104 ,2628,6.5,0.6
18,NIL-anu-zrn-b-103 ,2629,6.3,0.6
35,09LSC4_41.1 ,2629,8.8,0.2
59, M0-1291  ,2629,7.9,0.2
51,CS11-19-26 ,2630,5,0.5
60,lnt-033 ,2630,5.3,0.3
35,07LSC9_20.1 ,2631,5.7,0.3
35,09LSC1_41.1 ,2632,5.6,0.3
51,CS12-24-34 ,2634,2.7,0.2
35,07LSC7_6.2 ,2636,5.4,0.4
59, M0-945  ,2637,8.8,0.2
59, M0-1307  ,2639,6.1,0.2
35,09LSC1_55.1 ,2640,5.7,0.2
35,07LSC7_18.1 ,2643,5.3,0.4
60,lnt-119 ,2643,5.8,0.3
20,HV1.10 ,2644,5.3,0.6
18,ZMB2-anu-zrn-b-55 ,2645,5.6,0.6
35,07LSC5_55.1 ,2645,8.3,0.2
51,CS12-25-24 ,2645,6.3,0.5
35,07LSC5_44.1 ,2646,5.7,0.2
60,lnt-010 ,2648,6.7,0.2
59, M0-970  ,2649,7.1,0.3
35,09LSC4_38.1 ,2651,7.5,0.3
60,lnt-030 ,2652,5.7,0.2
35,07LSC3_6 ,2653,5.4,0.3
60,lnt-044 ,2654,4,0.2
35,07LSC7_4.1 ,2655,5.3,0.3
60,lnt-072 ,2657,6.6,0.2
60,lnt-046 ,2661,6.9,0.2
10,2606-11 ,2662,5.7,0.4
35,09LSC4_50.1 ,2662,6.8,0.2
51,Siam1_97 ,2663,5.1,0.3
35,07LSC3_21.2 ,2665,5.5,0.4
35,07LSC7_19.1 ,2665,5.4,0.4
35,07LSC7_5.1 ,2665,5.7,0.4
35,07LSC9_16.1 ,2665,5.6,0.3
35,07LSC9_36.1 ,2666,6.8,0.4
18,NIL-anu-zrn-b-024 ,2667,6.3,0.6
35,09LSC1_11.1 ,2667,5.7,0.3
51,CS11-13_73 ,2667,6.5,0.2
24,C-82-17 ,2668,7.5,
24,C-82-18 ,2668,7,
29,Arcadia Veins ,2670,4.9,
35,07LSC7_50.1 ,2671,6.6,0.2
60,lnt-069 ,2671,5,0.2
24,DD90-53 ,2672,5.8,
30,n2539-rpt-b37 ,2672,4.8,0.3
37,07SC51-1@12 ,2672,6.2,0.5
51,CS12-25-9 ,2673,4.7,0.6
60,lnt-002 ,2673,5.6,0.2
35,07LSC7_6.1 ,2674,4.9,0.4
30,n2539-rpt-29 ,2675,6.9,0.3
60,lnt-057 ,2675,7.7,0.2
35,07LSC9_18.2 ,2677,5.4,0.2
35,07LSC9_55.1 ,2677,5.3,0.3
35,09LSC1_36.1 ,2677,5.1,0.3
60,lnt-038 ,2677,7.3,0.2
60,lnt-066 ,2677,5.9,0.2
24,84-SM-19 ,2678,5.8,
24,C-86-14 ,2678,6.5,
59, M0-1029  ,2678,6.3,0.2
24,96WB-22 ,2680,6.4,
24,DD96-10 ,2680,6.1,
24,DD96-11 ,2680,6.1,
24,DD96-4 ,2680,6.5,
24,K-76-2 ,2680,6.6,
24,C-92-20 ,2681,6.3,
10,2436-72 ,2682,6.4,0.4
35,09LSC1_24.1 ,2682,5.5,0.3
29,Anialik Diorite ,2683,5.2,
51,BBF-11-60 ,2684,5,0.5
24,C-92-31 ,2684,6.2,
24,DD81-12 ,2686,6.3,
24,WOB-86 ,2686,5.4,
35,07LSC12_25.1 ,2686,6.9,0.4
60,VGt-541 ,2686,5.1,0.4
51,CS11-20-31 ,2686,4.2,0.4
35,07LSC3_23 ,2687,2.7,0.3
46,Patterson _63 ,2687,4.5,0.6
24,DD96-6 ,2688,6.8,
60,lnt-064 ,2688,5.3,0.2
24,PN-77-13 ,2689,4.7,
24,C-92-30 ,2690,5.8,
35,07LSC9_21.1 ,2690,6.4,0.4
35,07LSC9_43.1 ,2690,4.5,0.3
51,CS11-20-39 ,2690,4.7,0.5
24,DD85-2 ,2691,5.8,
28,KN 76-7 ,2691,5.3,
35,07LSC12_30.1 ,2691,6,0.4
37,07SC65@5 ,2691,5.7,0.3
35,09LSC4_14.2 ,2692,5.7,0.2
35,07LSC7_19.2 ,2693,5.5,0.3
35,07LSC9_15.2 ,2693,5.6,0.3
35,09LSC4_20.1 ,2693,6,0.2
60,VGt-393 ,2693,4.5,0.5
51,CS12-24-50 ,2693,5.2,0.4
29,Anialik 28 ,2694,4.5,
29,Anialik 577 ,2694,5,
29,Anialik Tonalite ,2694,4.9,
60,lnt-071 ,2694,6.7,0.2
60,p11-136 ,2694,6.2,0.3
18,CNG2-anu-zrn-b-130 ,2695,5.1,0.6
24,DD87-51 ,2695,5.6,
24,TK76-30 ,2695,6.6,
38,T-3t ,2695,6,
60,lnt-006 ,2696,7.2,0.3
24,C87-39 ,2697,6.9,
35,07LSC9_27.1 ,2697,5.3,0.3
59, M0-971  ,2697,5.6,0.2
24,C88-29 ,2698,6.5,
24,C88-34 ,2698,6.6,
24,S78-20 ,2698,6.5,
59, M0-1285  ,2699,7.4,0.2
51,BBF-11-32 ,2700,3.9,0.4
14,95SK11 ,2700,5.2,
24,C-88-23 ,2700,6.4,
24,DD81-14 ,2700,4.9,
24,DD96-8 ,2700,6.4,
24,TK83-6 ,2700,5,
28,#52 ,2700,5.6,
28,#60 ,2700,5.7,
28,#80 ,2700,5.2,
28,DD78-28 ,2700,5.5,
28,DD78-32 ,2700,6.2,
28,DD78-35 ,2700,5.4,
28,DD78-43 ,2700,4.9,
28,DD81-13 ,2700,5.1,
28,DD82-1 ,2700,6.1,
28,DD83-2 ,2700,5.7,
28,DD83-5 ,2700,5.7,
28,DD84-2 ,2700,5.9,
28,DD84-8 ,2700,5.5,
28,DD84-9 ,2700,5.2,
28,DD85-9 ,2700,6.5,
28,DD86-17 ,2700,5.2,
28,DD86-6 ,2700,6.7,
28,DD86-7 ,2700,5.5,
28,DD90-42 ,2700,6.1,
28,DD90-60 ,2700,6.4,
28,DD93-11 ,2700,5.1,
28,DD95-20 ,2700,6.8,
28,DD96-1 ,2700,5.8,
28,G90-4 ,2700,5,
28,Winston Lake ,2700,2.9,
40,98S-SK40 ,2700,5.8,
60,lnt-031 ,2700,7.2,0.2
11,01TT02(2)-045 ,2700,5.8,0.3
24,DD81-29 ,2701,5.9,
28,C-88-8 ,2701,5,
35,07LSC3_37 ,2703,3.9,0.3
35,09LSC4_126.1 ,2703,5.4,0.2
24,C-83-21 ,2704,5.8,
35,07LSC6_29.2 ,2704,5.6,0.3
35,07LSC9_48.1 ,2704,6.2,0.3
60,lnt-051 ,2704,5.3,0.2
18,CNG2-anu-zrn-b-038 ,2704,4.3,0.6
28,PN-77-9 ,2705,6.1,
30,n2539-rpt-1 ,2705,5.7,0.3
35,07LSC3_33 ,2705,6.9,0.3
24,DD87-41 ,2706,5.5,
35,07LSC12_23.1 ,2706,6.1,0.3
35,07LSC9_31.1 ,2706,4.3,0.2
51,CS11-18-48 ,2707,8.4,0.9
35,07LSC7_49.2 ,2708,5.4,0.3
35,07LSC9_21.2 ,2708,6.2,0.3
24,DD84-16 ,2709,5.5,
35,07LSC9_15.1 ,2709,5.3,0.4
24,DD81-16 ,2710,6.3,
24,DD84-19 ,2710,6.1,
35,07LSC9_18.1 ,2710,5.6,0.3
23,KC 102a ,2711,5.9,
23,KC465b ,2711,5.2,
23,KCFC-1 ,2711,5.5,
23,PN77-22 ,2711,5.3,
59, M0-958  ,2712,6,0.3
51,Siam1_44 ,2713,7.2,0.2
28,84 SM-7 ,2714,4.7,
35,07LSC3_46 ,2714,4.4,0.3
35,07LSC7_11.1 ,2714,5.2,0.3
35,07LSC9_5.1 ,2714,5.7,0.5
18,CNG2-anu-zrn-b-107 ,2715,6.2,0.6
17,Kaartojärvet A1146 ,2715,4.9,0.5
17,Kaartojärvet A1146 ,2715,5,0.6
17,Kaartojärvet A1146 ,2715,5.2,0.5
17,Kaartojärvet A1146 ,2715,5.2,0.6
17,Kaartojärvet A1146 ,2715,5.3,0.5
17,Kaartojärvet A1146 ,2715,5.5,0.7
17,Kaartojärvet A1146 ,2715,5.5,0.5
17,Kaartojärvet A1146 ,2715,5.7,0.5
17,Kaartojärvet A1146 ,2715,5.7,0.6
17,Kaartojärvet A1146 ,2715,5.7,0.5
17,Kaartojärvet A1146 ,2715,5.9,0.5
35,09LSC4_131.1 ,2715,4.9,0.2
51,Siam1_112 ,2716,4.7,0.3
24,DD81-17 ,2717,5.4,
25,PN 76-13 ,2717,5.9,
35,07LSC5_60.1 ,2717,4.8,0.3
35,07LSC9_22.1 ,2717,5.5,0.3
35,09LSC4_97.2 ,2717,5.2,0.2
10,2641-20 ,2718,3,0.4
24,C-81-10 ,2718,5.9,
35,07LSC7_3.1 ,2718,5.2,0.5
60,pll-142 ,2718,6.3,0.3
51,Siam1_37 ,2718,5.4,0.2
30,n2539-rpt-46 ,2719,5,0.3
35,07LSC10_19.1 ,2719,5,0.3
35,07LSC6_29.1 ,2719,5.8,0.3
11,01TT02(2)-003 ,2719,4.6,0.4
51,BBF-11-58 ,2720,4.1,0.3
24,C-83-19 ,2720,6,
24,PN-78-5 ,2720,5.8,
30,n2539-rpt-b58 ,2720,4.7,0.3
35,07LSC8_49.1 ,2720,6.1,0.3
45,97MW4 ,2720,4.4,
45,97MW7 ,2720,2.4,
17,Kaapinsalmi A28 ,2722,5.1,0.8
17,Kaapinsalmi A28 ,2722,5.5,0.6
17,Kaapinsalmi A28 ,2722,5.5,0.5
17,Kaapinsalmi A28 ,2722,5.6,0.6
17,Kaapinsalmi A28 ,2722,5.7,0.5
17,Kaapinsalmi A28 ,2722,5.7,0.6
17,Kaapinsalmi A28 ,2722,5.7,0.6
17,Kaapinsalmi A28 ,2722,5.8,0.6
17,Kaapinsalmi A28 ,2722,5.8,0.5
17,Kaapinsalmi A28 ,2722,5.8,0.6
17,Kaapinsalmi A28 ,2722,5.9,0.6
17,Kaapinsalmi A28 ,2722,5.9,0.5
17,Arola A572 ,2723,5,0.6
17,Arola A573 ,2723,4.6,0.5
17,Arola A574 ,2723,4.9,0.6
17,Arola A575 ,2723,4.7,0.6
17,Arola A575 ,2723,4.9,0.5
17,Arola A575 ,2723,5.2,0.5
17,Arola A575 ,2723,5.2,0.4
17,Arola A575 ,2723,5.3,0.5
17,Arola A575 ,2723,5.4,0.5
17,Koitere A1338 ,2723,5.7,0.5
17,Koitere A1339 ,2723,5.9,0.4
17,Koitere A1340 ,2723,6.1,0.5
17,Koitere A1340 ,2723,6.4,0.5
17,Koitere A1341 ,2723,6.1,0.5
17,Koitere A1342 ,2723,5.7,0.5
17,Koitere A1343 ,2723,6.7,0.6
17,Koitere A1343 ,2723,6.8,0.5
17,Koitere A1344 ,2723,6.4,0.5
17,Koitere A1345 ,2723,6.1,0.5
17,Koitere A1346 ,2723,5.7,0.5
17,Koitere A1346 ,2723,6.1,0.4
17,Koitere A1347 ,2723,6.3,0.5
17,Koitere A1348 ,2723,6.1,0.5
17,Koitere A1349 ,2723,5.2,0.4
17,Koitere A1349 ,2723,5.4,0.6
17,Koitere A1349 ,2723,5.5,0.5
17,Koitere A1349 ,2723,5.7,0.6
17,Koitere A1349 ,2723,5.8,0.5
17,Koitere A1349 ,2723,5.9,0.6
17,Koitere A1349 ,2723,6,0.6
17,Koitere A1349 ,2723,6,0.4
17,Koitere A1349 ,2723,6.4,0.6
17,Koitere A1349 ,2723,6.5,0.5
17,Koitere A1349 ,2723,7,0.4
20,CM1.2 ,2723,5.8,0.5
24,DD78-19 ,2723,4.9,
24,DD81-30 ,2723,5.7,
24,DD85-10 ,2723,5.8,
51,Siam1_79 ,2724,5,0.3
35,07LSC10_10.1 ,2724,5.1,0.4
28,C-88-17 ,2725,5.1,
35,07LSC12_40.1 ,2726,6.5,0.2
35,07LSC3_19.1 ,2726,5.4,0.3
60,VGt-546 ,2726,4.3,0.4
24,DD84-18 ,2727,5.5,
28,PN-77-18 ,2727,5.6,
35,07LSC3_17 ,2727,5.6,0.3
35,07LSC7_17.1 ,2727,4.7,0.4
35,07LSC9_8.2 ,2727,6.5,0.3
24,RN SHAFT ,2728,5.6,
24,RNLY3105 ,2728,5.3,
30,n2539-rpt-b56 ,2728,5.4,0.3
35,07LSC9_10.2 ,2728,3.4,0.4
35,07LSC9_34.1 ,2728,5.9,0.3
35,09LSC4_70.1 ,2728,5.6,0.2
18,CNG2-anu-zrn-b-118 ,2728,4.4,0.6
17,Ilomantsinjärvi A50 ,2729,5.6,0.6
17,Ilomantsinjärvi A50 ,2729,5.7,0.6
17,Ilomantsinjärvi A50 ,2729,5.7,0.6
17,Ilomantsinjärvi A50 ,2729,5.7,0.6
17,Ilomantsinjärvi A50 ,2729,5.8,0.6
17,Ilomantsinjärvi A50 ,2729,5.9,0.6
17,Ilomantsinjärvi A50 ,2729,6.2,0.6
17,Ilomantsinjärvi A50 ,2729,6.2,0.5
17,Ilomantsinjärvi A50 ,2729,6.3,0.5
17,Ilomantsinjärvi A50 ,2729,6.4,0.5
17,Ilomantsinjärvi A50 ,2729,6.4,0.5
17,Ilomantsinjärvi A50 ,2729,6.6,0.6
24,DD86-25a ,2729,5.5,
28,DD78-24 ,2729,5.5,
35,07LSC10_4.1 ,2729,4.1,0.3
35,07LSC9_17.1 ,2729,5.4,0.5
24,DD84-20 ,2730,6,
24,DD87-48 ,2730,5.7,
35,07LSC8_49.2 ,2730,6.3,0.3
35,07LSC9_19.1 ,2730,5.7,0.3
24,DD78-6 ,2731,5.4,
24,DD78-4 ,2732,5.1,
24,DD83-10 ,2732,5.5,
24,DD83-4 ,2732,5,
35,07LSC9_2.1 ,2732,5.6,0.3
35,07LSC9_38.1 ,2732,6.9,0.5
24,31E ,2733,5.6,
24,DD78-18 ,2733,4.9,
24,DD83-9 ,2733,5.2,
24,DD81-32 ,2734,5.5,
25,JH 82-1 ,2734,5.4,
25,PN 76-15 ,2734,5.5,
25,JH 82-2 ,2735,5.3,
25,JH 82-4 ,2735,5.5,
59, M0-1081  ,2735,5.1,0.2
60,lnt-011 ,2735,8.5,0.2
51,Siam1_56 ,2735,5.8,0.2
25,JH 82-3 ,2736,5.1,
25,PN 76-14 ,2736,5.5,
35,07LSC7_1.1 ,2736,4.7,0.4
35,09LSC4_83.1 ,2736,6.3,0.3
19,08LL05 49 ,2737,6,0.4
35,07LSC8_63.2 ,2737,6.7,0.4
25,DD78-17 ,2739,5.1,
51,Siam1_59 ,2740,5.9,0.3
29,B87-16 ,2740,6.1,
30,n2539-rpt-6 ,2740,6.5,0.2
59, M0-1260  ,2740,5.1,0.2
17,Kuittila A285 ,2741,5.2,0.6
17,Kuittila A285 ,2741,6.9,0.6
17,Kuittila A285 ,2741,7.1,0.6
17,Kuittila A285 ,2741,7.2,0.6
24,C-87-17 ,2741,5.4,
35,07LSC9_8.1 ,2741,6.2,0.2
51,CS12-24-48 ,2742,2.4,0.2
20,BB3.3.16 ,2743,4.6,0.4
35,07LSC8_56.2 ,2743,5.8,0.3
35,09LSC4_110.2 ,2743,5.2,0.2
51,Siam1_86 ,2744,5.2,0.3
17,Sysmänjärvi A1078 ,2744,4.6,0.6
17,Sysmänjärvi A1078 ,2744,5,0.5
17,Sysmänjärvi A1078 ,2744,5.1,0.5
17,Sysmänjärvi A1078 ,2744,5.2,0.5
17,Sysmänjärvi A1078 ,2744,5.3,0.5
17,Sysmänjärvi A1078 ,2744,5.3,0.6
17,Sysmänjärvi A1078 ,2744,5.6,0.6
17,Sysmänjärvi A1078 ,2744,5.9,0.6
17,Sysmänjärvi A1078 ,2744,5.9,0.5
17,Sysmänjärvi A1078 ,2744,6.6,0.5
35,07LSC3_43 ,2745,4.3,0.3
35,07LSC10_9.1 ,2746,5.8,0.3
51,CS12-23-26 ,2746,5.3,0.5
37,07SC49@06 ,2750,5.2,0.4
35,07LSC9_12.1 ,2751,4.5,0.5
59, M0-1099  ,2753,5.6,0.3
35,07LSC10_36.1 ,2755,4.8,0.3
35,07LSC7_12.2 ,2755,4.8,0.3
35,07LSC7_2.1 ,2756,4.8,0.4
35,09LSC4_51.1 ,2756,7.4,0.3
35,09LSC4_5.2 ,2757,5.3,0.2
35,07LSC6_31.1 ,2758,6.5,0.2
35,07LSC7_25.2 ,2758,5.2,0.3
35,07LSC8_47.2 ,2758,5.1,0.3
35,07LSC6_63.1 ,2759,4.4,0.4
35,07LSC7_7.2 ,2759,4.9,0.6
35,07LSC10_17.1 ,2760,4.7,0.5
35,07LSC7_25.1 ,2763,5,0.4
35,09LSC4_113.1 ,2763,6,0.2
30,n2539-rpt-b18 ,2764,5.2,0.3
35,07LSC6_25.1 ,2764,5.5,0.5
18,CNG2-anu-zrn-b-077 ,2765,6,0.6
20,BB1.22 ,2767,5.2,0.4
35,07LSC9_37.1 ,2767,5.2,0.4
35,07LSC12_10.1 ,2768,6,0.2
35,07LSC10_7.1 ,2769,5.3,0.4
35,07LSC10_5.1 ,2770,5.3,0.4
35,07LSC6_41.1 ,2770,5.8,0.2
35,07LSC6_47.1 ,2770,6,0.3
51,Siam1_52 ,2773,5.4,0.3
35,07LSC7_32.1 ,2774,4.9,0.3
35,07LSC7_11.2 ,2775,5.1,0.4
35,09LSC4_5.1 ,2775,5.8,0.2
10,1774-75 ,2776,2.7,0.7
51,Siam1_98 ,2776,4.6,0.3
35,07LSC3_15 ,2777,4.5,0.3
35,07LSC7_14.2 ,2777,5.6,0.4
35,07LSC7_10.1 ,2778,5.1,0.3
35,07LSC7_32.2 ,2778,5.4,0.3
35,07LSC3_48 ,2779,4.7,0.3
35,07LSC10_16.1 ,2782,4.8,0.4
35,09LSC4_43.1 ,2782,7.1,0.2
51,Siam1_36 ,2783,5.6,0.2
35,07LSC8_11.1 ,2783,6.9,0.4
35,09LSC4_21.1 ,2784,6.5,0.2
35,07LSC9_54.1 ,2785,6.4,0.3
35,07LSC9_50.1 ,2787,4.9,0.6
35,07LSC10_37.2 ,2788,5.7,0.5
35,07LSC10_37.1 ,2789,5.9,0.6
35,07LSC3_20 ,2789,4.2,0.2
35,07LSC6_27.1 ,2789,7.7,0.2
60,lnt-024 ,2789,6.2,0.2
35,07LSC3_19 ,2790,4.5,0.3
35,07LSC7_9.1 ,2790,6,0.2
35,07LSC10_24.1 ,2791,5.1,0.5
35,07LSC7_49.1 ,2791,5.5,0.3
35,07LSC9_4.2 ,2791,5.1,0.4
11,01TT02(2)-123 ,2791,4.3,0.2
35,07LSC10_38.1 ,2794,5.1,0.5
35,07LSC5_66.1 ,2794,5.8,0.3
35,09LSC4_106.2 ,2794,5.4,0.2
35,09LSC4_63.1 ,2794,6,0.2
35,07LSC7_20.1 ,2796,4.9,0.2
35,09LSC4_74.1 ,2796,5.5,0.2
35,09LSC4_60.1 ,2799,5.9,0.2
35,07LSC7_15.1 ,2801,8,0.6
35,07LSC7_35.1 ,2801,5.1,0.3
35,07LSC7_27.1 ,2802,5.1,0.3
35,07LSC8_32.1 ,2807,6.2,0.2
35,07LSC9_7.1 ,2807,5.7,0.4
52,BBF-29-39 ,2810,6.8,0.6
30,n2539-rpt-64 ,2811,4.8,0.3
35,07LSC10_1.1 ,2811,5.4,0.3
35,07LSC6_34.2 ,2811,5.3,0.4
35,07LSC9_29.1 ,2811,4,0.4
35,07LSC8_56.1 ,2812,5.3,0.3
35,07LSC9_29.2 ,2812,5,0.2
46,Patterson _74 ,2812,5.4,0.7
35,09LSC4_115.1 ,2814,4.2,0.2
46,Patterson _75 ,2817,4.9,0.7
35,09LSC4_84.1 ,2819,6.5,0.2
46,Patterson _79 ,2819,5.1,0.6
35,07LSC8_47.1 ,2820,5.7,0.3
46,Patterson _32 ,2820,5.9,0.5
46,Patterson _33 ,2820,5.4,0.5
35,07LSC9_7.2 ,2822,5.6,0.2
46,Patterson _11 ,2822,6.4,0.4
46,Patterson _22 ,2822,5.5,0.6
46,Patterson _23 ,2822,5.7,0.4
46,Patterson _61 ,2822,5.9,0.6
46,Exmouth _1 ,2823,6.4,0.6
46,Patterson _52 ,2823,5.9,0.6
30,n2539-rpt-b70 ,2824,5.2,0.3
35,07LSC3_2.1 ,2824,4,0.3
46,Patterson _77 ,2824,5.8,0.6
35,07LSC5_12.2 ,2905,6.4,0.3
11,01TT02(2)-073 ,2915,5.1,0.2
37,07SC49@18 ,2916,7.3,0.4
51,Siam1_101 ,2917,4.7,0.3
46,Patterson _9 ,2918,6,0.5
37,07SC51-1@94 ,2925,6,0.4
18,ZMB2-anu-zrn-b-31 ,2927,4.3,0.6
59, M0-1078  ,2929,5.2,0.3
59, M0-1224  ,2929,6.3,0.2
46,Patterson _21 ,2931,5,0.5
35,07LSC12_5.1 ,2934,6.3,0.2
46,Dwyer _4 ,2935,6.7,0.4
46,Patterson _30 ,2935,5.8,0.5
46,Patterson _1 ,2936,6.3,0.4
56,BT4-58 ,2936,5.5,
46,Patterson _35 ,2937,4.1,0.5
46,Dwyer _23 ,2939,6.1,0.3
46,Patterson _55 ,2943,5.8,0.7
51,CS11-6_48 ,2944,5.2,0.3
46,Point _45 ,2948,4.5,0.5
46,Patterson _29 ,2952,5,0.6
46,Exmouth _19 ,2953,6.3,0.6
46,Patterson _57 ,2953,6.1,0.6
35,07LSC9_11.1 ,2954,4.7,0.4
46,Dwyer _38 ,2954,6,0.4
46,Patterson _69 ,2954,7.2,0.6
51,Siam1_91 ,2959,5.1,0.3
46,Dwyer _24 ,2959,6.3,0.4
35,09LSC4_111.1 ,2961,4.8,0.2
46,Dwyer _56 ,2964,6.1,0.5
10,2436-30 ,2965,5,0.4
46,Dwyer _22 ,2965,6,0.3
35,07LSC5_12.1 ,2973,6.7,0.5
35,07LSC9_11.2 ,2981,5.3,0.3
35,07LSC10_30.1 ,2982,5,0.5
35,07LSC9_24.2 ,2985,4.7,0.4
35,07LSC10_39.1 ,2990,3.8,0.5
35,07LSC9_24.1 ,2992,5.1,0.3
35,07LSC9_26.1 ,2994,5.6,0.3
24,DD85-17 ,3000,5,
35,07LSC10_12.1 ,3002,4.3,0.5
24,DD84-10 ,3003,5,
35,07LSC10_39.2 ,3005,5.1,0.4
35,07LSC10_13.1 ,3011,4.3,0.3
30,n2539-rpt-a60 ,3013,5.2,0.2
46,Dwyer _57 ,3044,6.2,0.4
11,01TT02(2)-098 ,3079,6.3,0.3
10,2436-77 ,3085,3.1,0.4
37,07SC49@05 ,3087,6.7,0.4
11,01TT02(2)-039 ,3089,6.5,0.3
51,CS11-1-39 ,3090,5.4,0.4
46,Dwyer _20 ,3106,5.3,0.3
46,Dwyer _79 ,3106,6,0.5
29,B87-20 ,3107,6.6,
29,B87-25 ,3107,6,
46,Dwyer _66 ,3114,7.4,0.4
46,Dwyer _9 ,3126,5.6,0.3
11,01TT02(2)-053 ,3134,8.3,0.3
10,1746-04 ,3135,6.8,0.8
46,Patterson _31 ,3139,4.3,0.5
46,Point _56 ,3139,5.5,0.5
46,Loop _70 ,3143,4.5,0.5
46,Loop _46 ,3144,5.7,0.5
46,Loop _1 ,3145,6.8,0.6
46,Dwyer _28 ,3146,6.4,0.4
46,Dwyer _64 ,3147,6.4,0.6
46,Loop _7 ,3147,5.2,0.5
46,Patterson _10 ,3147,4.9,0.5
46,Loop _2 ,3148,6,0.5
46,Loop _47 ,3149,4.9,0.5
46,Point _1 ,3149,5.3,0.6
20,BB3.3.30 ,3150,4.1,0.6
46,Loop _22 ,3150,5.7,0.4
46,Point _9 ,3150,4.7,0.6
46,Loop _11 ,3151,5.5,0.6
46,Loop _64 ,3152,5.7,0.4
46,Point _35 ,3152,4.7,0.4
11,01TT02(2)-034 ,3152,5.5,0.3
